longitude,latitude,Event_ID,irwinID,Incid_Name,Incid_Type,Map_ID,Map_Prog,Asmnt_Type,BurnBndAc,BurnBndLat,BurnBndLon,Ig_Date,Pre_ID,Post_ID,Perim_ID,dNBR_offst,dNBR_stdDv,NoData_T,IncGreen_T,Low_T,Mod_T,High_T,Comment,Year
-123.02699430828355,40.21177129127752,CA4022812303620170913,015BAE3A-C3C9-489B-9AD6-8A8E6036BEEA,BUCK,Wildfire,10007736,MTBS,Extended,13612,40.213,-123.027,2017-09-13,804503220170707,804503220180710,,-12,19,-970,-150,50,259,500,Used modified Geomac perimeter.,2017
-123.34717427587597,40.19096662140572,CA4018412336320170808,652DF30D-9DC9-4A28-805E-0E604808D2EB,DUTCHMAN,Wildfire,10007744,MTBS,Extended,1601,40.192,-123.348,2017-08-08,804503220160704,804503220180624,,-3,28,-970,-150,70,329,615,,2017
-124.05521236291536,42.240071745454586,OR4229712395420170712,0DB1B631-B388-4880-8E5F-CAB85B14CA43,CHETCO BAR,Wildfire,10007746,MTBS,Extended,194877,42.238,-124.049,2017-07-12,804603120170714,804603120180701,804603120171018,14,12,-970,-150,50,302,580,"Used modified Geomac perimeter.
Some postfire management activity in EA scene is visible - possibly removing of trees.",2017
-123.30321067457722,40.12064059960819,CA4011512332020170808,2D5AF4B7-D5A1-4BF6-ADC5-79D574091A8C,WILLIE,Wildfire,10007751,MTBS,Extended,3242,40.119,-123.299,2017-08-08,804503220160704,804503220180624,,-7,22,-970,-150,30,295,610,,2017
-123.33167344530274,41.943702173431966,CA4194712334920170808,B0454630-3F69-457A-BCE1-F81DB1D60F10,CEDAR,Wildfire,10007752,MTBS,Extended,10764,41.935,-123.325,2017-08-08,804603120170714,804603120180701,804603120171018,7,21,-970,-150,50,292,560,,2017
-123.06134765546628,40.77188543606139,CA4077112312420170831,2D238E43-138E-44EA-B48B-385790EFAC9E,HELENA,Wildfire,10007753,MTBS,Extended,18709,40.775,-123.062,2017-08-31,804503220160704,804503220180624,,-15,39,-970,-150,75,325,625,,2017
-123.49194773501351,41.58925676889755,CA4159712349220170725,B638D0BB-7B0A-4FA0-AFA7-818618A105F6,UKONOM,Wildfire,10007754,MTBS,Extended,4226,41.59,-123.493,2017-07-25,804603120170714,804603120180701,804603120171018,-3,28,-970,-150,80,297,550,Used modified Geomac perimeter.,2017
-123.2946932830247,42.10062994492365,OR4209312329420170811,C21552C6-37AD-4845-A4A2-4AC0AEC43709,CREEDENCE,Wildfire,10007758,MTBS,Extended,2152,42.098,-123.298,2017-08-11,804603120170714,804603120180701,804603120171018,32,14,-970,-150,70,348,650,Used modified Geomac perimeter.,2017
-123.12988116110019,41.957579063526005,CA4198012316420170811,0D20F8E5-59D5-4BBE-A898-2BD6D2F8EB90,ABNEY,Wildfire,10007760,MTBS,Extended,33465,41.95,-123.136,2017-08-11,804603120170714,804603120180701,804603120171018,12,18,-970,-150,60,306,580,,2017
-123.139894693675,42.10528242536578,OR4210812315720170812,AB76CBBC-EB89-4FE9-8F3F-30AA4109F7C5,BURNT PEAK,Wildfire,10007761,MTBS,Extended,4317,42.108,-123.136,2017-08-12,804603120170714,804603120180701,804603120171018,15,19,-970,-150,50,302,580,,2017
-122.14984705633387,42.544495542551346,OR4254212214420170810,F6C99B75-B52A-480D-B9BA-48C5F7C9C47D,NORTH PELICAN,Wildfire,10007768,MTBS,Extended,3798,42.548,-122.147,2017-08-10,804503020160805,804503020180710,804503020171027,44,25,-970,-150,100,299,540,Used modified Geomac perimeter.,2017
-120.99573991872334,41.96197594117867,CA4197112099820170724,36975910-0AEF-42CE-966F-6689FF9911F8,RIMROCK,Wildfire,10007770,MTBS,Initial,1704,41.966,-120.997,2017-07-24,804403120160814,804403120170801,,-16,12,-970,-150,50,300,9999,,2017
-121.01203262842074,41.27967063825116,CA4130712105620170725,3C266349-EE7D-4DD0-9399-EDAB732BD09A,COVE,Wildfire,10007778,MTBS,Extended,30884,41.279,-121.008,2017-07-25,804403120160814,804403120180719,804403120170817,-16,32,-970,-150,25,282,600,GeoMAC perimeter with edits,2017
-120.97261071312876,42.29902328562099,OR4231312098120170731,6A88E9A5-9963-4F1E-AEDD-F2E903F8A9CD,DEVILS LAKE,Wildfire,10007785,MTBS,Initial,1757,42.298,-120.973,2017-07-31,804403120160814,804403120170817,,49,26,-970,-150,50,259,500,,2017
-120.27035281111431,41.46378498806835,CA4146612032120170803,9DEC180B-7F52-4A56-8559-307844FED367,PARKER2,Wildfire,10007790,MTBS,Extended,7648,41.464,-120.262,2017-08-03,804403120160814,804403120180719,804403120170817,-7,15,-970,-150,50,300,600,,2017
-121.08417171237427,41.80163913747686,CA4179612108320170813,,UNNAMED,Prescribed Fire,10007804,MTBS,Initial,5022,41.803,-121.077,2017-08-13,804403120160814,804403120170817,,-2,14,-970,-150,65,9999,9999,,2017
-120.90007477668442,41.8862851018791,CA4185212099120170726,689EFA25-1FA1-40B2-B841-FC00EBF24272,STEELE,Wildfire,10007807,MTBS,Initial,49153,41.879,-120.895,2017-07-26,804403120160814,804403120170817,,20,11,-970,-150,50,302,550,,2017
-117.6575284254464,33.862116993808364,CA3386711768620170925,61623DEF-3943-4185-8E8E-F7DFF24FEAD3,CANYON,Wildfire,10007810,MTBS,Extended,2740,33.861,-117.66,2017-09-25,804003720160701,804003720180621,,30,17,-970,-150,100,251,450,Used modified GeoMac perimeter.,2017
-123.12833160598582,41.311327864629106,CA4119012308020171102,,UNNAMED,Prescribed Fire,10007814,MTBS,Extended,1333,41.312,-123.131,2017-11-02,804503120160720,804503120180726,804503120171214,-8,16,-970,-150,10,300,580,,2017
-117.73339006936969,33.822335791559354,CA3386511772020171009,8DD9B655-367A-4446-A544-5409A3034132,CANYON 2,Wildfire,10007820,MTBS,Extended,9102,33.823,-117.734,2017-10-09,804003720160701,804003720180621,804003720171125,44,18,-970,-150,80,217,400,Used modified GeoMac perimeter,2017
-120.94142789206826,39.90161087493664,CA3990612097220170729,1BCC4922-E991-40AC-82E2-D153606CADB2,MINERVA 5,Wildfire,10007822,MTBS,Extended,4545,39.903,-120.944,2017-07-29,804403220160729,804403220180719,804403220170902,11,28,-970,-150,50,324,620,,2017
-120.11429217300106,37.57268639963718,CA3761912020720170716,DAEE9426-6AB2-4B81-A275-87E37F44984E,DETWILER,Wildfire,10007828,MTBS,Extended,83297,37.55,-120.121,2017-07-16,804303420160823,804303420180813,,2,32,-970,-150,50,265,510,,2017
-116.82704318211502,32.65310953107237,CA3265211682420170520,3F75F361-41D0-4A16-A4A5-4B789EA7DE8A,GATE,Wildfire,10007829,MTBS,Initial,2265,32.654,-116.829,2017-05-20,804003720170517,804003720170602,,19,14,-970,-150,50,380,600,Used modified GeoMac perimeter.,2017
-119.94808867755269,38.11910863446896,CA3812011994120170904,5DBB73B3-EACD-42D0-9676-3AA95C2EFBA4,CREEK,Wildfire,10007830,MTBS,Extended,2150,38.121,-119.948,2017-09-04,804303420160823,804303420180813,804303420171114,13,36,-970,-150,30,279,550,GeoMAC perimeter,2017
-119.77006302382034,37.07551350207269,CA3708211980720170610,B3663C26-B62D-4F42-BF19-5EF72A7162A6,OAKWOOD,Wildfire,10007837,MTBS,Initial,1508,37.076,-119.769,2017-06-10,804203420160715,804203420170718,,-37,24,-970,-150,55,9999,9999,,2017
-119.61235541081506,37.44732758234425,CA3744911965020170829,96109006-69CF-4AF3-A8C1-D1981CE1FCCA,RAILROAD,Wildfire,10007842,MTBS,Extended,12765,37.441,-119.613,2017-08-29,804203420160715,804203420180705,,3,30,-970,-150,50,324,620,,2017
-117.199769975263,33.29947909844616,CA3334911719120171207,8822D5B4-E265-4FD2-A2BD-88E4AC044B93,LILAC 5,Wildfire,10007844,MTBS,Initial,4159,33.299,-117.203,2017-12-07,804003720171125,804003720171227,,-16,36,-970,-150,50,324,620,"Used BAER perimeter, which was a modified GeoMac perimeter.",2017
-119.4674568948951,37.2351468541145,CA3721711946920170903,E84C5F09-F94A-4C63-A3D5-DF73406C71BE,MISSION,Wildfire,10007846,MTBS,Extended,1006,37.236,-119.466,2017-09-03,804203420160715,804203420180705,,-9,20,-970,-150,50,324,610,GeoMAC perimeter,2017
-116.94842192689428,33.86734550720939,CA3388211699020170626,3FB8D05F-D2F4-410C-811C-0BB1DDB0F197,MANZANITA,Wildfire,10007847,MTBS,Initial,6319,33.863,-116.948,2017-06-26,804003720170618,804003720170704,,14,22,-970,-150,50,380,9999,Used modified GeoMac perimeter.,2017
-119.59453882751755,38.85981556546753,NV3885411961720170724,35E92F63-EC81-425D-8F33-9720A020C70E,PREACHER,Wildfire,10007858,MTBS,Initial,5330,38.855,-119.588,2017-07-24,804303320160722,804303320170810,,-39,18,-970,-150,50,302,580,,2017
-119.66759251656957,39.552665635089134,NV3954311969620170806,22259FA2-2B06-4055-9A89-0A700B0C70F8,PRATER,Wildfire,10007860,MTBS,Initial,1572,39.551,-119.669,2017-08-06,804303320160823,804303320170810,,39,13,-970,-150,60,390,9999,,2017
-119.44041760056204,39.10146792401235,NV3910511945620170822,D3D200AF-CBF7-46BA-9B4D-B9D4B6761CD8,LYONS,Wildfire,10007863,MTBS,Initial,1844,39.102,-119.443,2017-08-22,804303320160823,804303320170826,,-24,20,-970,-150,50,300,580,,2017
-119.90702533473616,40.009735239156434,CA4007312014520170711,68535303-069F-40FD-980F-FB66F9C87B4F,LONG VALLEY,Wildfire,10007865,MTBS,Initial,80456,39.992,-119.92,2017-07-11,804303220160807,804303220170810,,-23,21,-970,-150,50,300,9999,,2017
-120.14845687265677,39.77733569914547,CA3978012014320170806,16C02EBC-C9C1-4895-8625-A901E0D14108,CHILCOOT,Wildfire,10007868,MTBS,Initial,1032,39.779,-120.148,2017-08-06,804303220160807,804303220170810,,-11,12,-970,-150,40,330,9999,,2017
-120.24492910198316,40.43525750656584,CA4039512024220170829,A5311EC3-225E-4EB8-A9AB-8419AE8459E3,MUD,Wildfire,10007873,MTBS,Initial,6041,40.432,-120.247,2017-08-29,804303220160908,804303220170927,,34,10,-970,-150,50,9999,9999,,2017
-119.90274240240502,40.71577437061023,NV4069711993420170830,57AD5B8B-3E75-469A-8E44-5B6501140925,R-4,Wildfire,10007878,MTBS,Initial,18047,40.721,-119.918,2017-08-30,804303220160908,804303220170911,,32,20,-970,-150,65,315,9999,,2017
-119.31370384367003,40.419383213234376,NV4043311933220170709,E70E9C7F-1941-4992-A00D-C7C49350114B,LIMBO,Wildfire,10007884,MTBS,Initial,1906,40.42,-119.312,2017-07-09,804303220160807,804303220170810,,-22,11,-970,-150,50,9999,9999,,2017
-119.64795173053321,39.75616893680587,NV3976011968620170704,F2CD3F1B-D7B3-40B2-B81E-1A36E6FC27CA,WINNEMUCCA RANCH,Wildfire,10007887,MTBS,Initial,4153,39.756,-119.644,2017-07-04,804303220160706,804303220170709,,-18,8,-970,-150,50,300,9999,,2017
-116.83597269612198,34.31427430261551,CA3429311680920170619,C213079A-E6D7-4E4D-99DE-A12F8B86B77C,HOLCOMB,Wildfire,10007900,MTBS,Extended,1513,34.314,-116.837,2017-06-19,804003620170618,804003620180621,,12,6,-970,-150,50,151,300,Used modified GeoMac perimeter.,2017
-119.9372956465996,39.649320656085294,NV3964311995020170714,5DE64DC4-6FE8-4014-80E4-B0BFE3F82316,COLD SPRINGS,Wildfire,10007906,MTBS,Initial,1557,39.646,-119.938,2017-07-14,804303220160807,804303220170810,,-14,32,-970,-150,15,350,9999,,2017
-117.29886613054794,33.99715786954692,CA3400611730620170430,95520424-10B5-4BE2-ACAC-06B4D214665E,OPERA,Wildfire,10007917,MTBS,Initial,1070,33.997,-117.301,2017-04-30,804003620170415,804003620170501,,19,28,-970,-150,120,550,9999,,2017
-119.38918389702825,40.29418608321093,NV4027311946420170830,E5FDC18C-AF74-4CAB-8039-7E4070F5D0F0,TOHAKUM 2,Wildfire,10007920,MTBS,Initial,92711,40.276,-119.374,2017-08-29,804303220160908,804303220170911,,2,13,-970,-150,25,320,9999,,2017
-119.59379807763385,37.64822102372569,CA3764411961820170801,4F1A7A4C-7B03-432A-8110-C1F80B375196,EMPIRE,Wildfire,10007922,MTBS,Extended,9685,37.654,-119.588,2017-08-01,804203420170718,804203420180705,,0,27,-970,-150,45,311,600,,2017
-119.87682211711575,38.37773435408056,CA3837311989620170819,991F6E22-0E9B-483B-92A1-9C6B335AA61D,MCCORMICK,Wildfire,10007929,MTBS,Extended,4390,38.38,-119.875,2017-08-19,804303320160722,804303320180728,,-6,30,-970,-150,65,315,625,,2017
-119.30250564440362,39.3193464550525,NV3933911929420170822,67C07E9E-DDB3-4226-BABA-183D3DE09924,MICRO,Wildfire,10007930,MTBS,Initial,1673,39.318,-119.301,2017-08-22,804303320160823,804303320170826,,21,8,-970,-150,50,9999,9999,,2017
-119.60008129165698,38.827967569700235,NV3882011959620171003,D8629275-4391-4CC7-A7D7-172749880179,CUTTER,Wildfire,10007937,MTBS,Extended,4065,38.829,-119.604,2017-10-03,804303320160722,804303320180728,,21,12,-970,-150,50,9999,9999,,2017
-116.70800434241914,37.321659010590466,NV3731611669920170607,4A68945E-99E5-48E9-B8F5-1F11F61022C7,TOLICHA PEAK,Wildfire,10007953,MTBS,Initial,2179,37.328,-116.709,2017-06-07,804003420170602,804003420170618,,-9,3,-970,-150,50,9999,9999,Used moidified GeoMac perimeter.,2017
-116.44102883396931,36.96816496111269,NV3698611640020170830,F544C9FF-82C1-4725-8084-D9FE3139E883,TIMBER PEAK,Wildfire,10007961,MTBS,Initial,10651,36.975,-116.448,2017-08-30,804003420170805,804003420170922,,31,9,-970,-150,100,330,9999,,2017
-119.06653715874627,35.60536532936574,CA3560211908420170706,5051BA63-E71C-43C1-AD78-C695AD94B6F9,QUAIL COMPLEX,Wildfire,10007965,MTBS,Initial,1997,35.605,-119.067,2017-07-06,804203520160816,804203520170718,,-33,12,-970,-150,50,9999,9999,,2017
-120.30662946066059,35.95946373812527,CA3589912026320170710,D46ECA27-B341-4764-BF58-2A8F43A7802B,GARZA,Wildfire,10007966,MTBS,Initial,48404,35.957,-120.299,2017-07-10,804203520160816,804203520170718,,-37,30,-970,-150,10,330,9999,,2017
-118.93274371809056,36.015742868242285,CA3602811896220170730,946BB763-3BC6-4BD1-AA8B-E87AFCD08E5E,ROADRUNNER,Wildfire,10007968,MTBS,Initial,2436,36.015,-118.933,2017-07-30,804203520160816,804203520170819,,-46,22,-970,-150,50,9999,9999,,2017
-118.70435950576608,36.12285280323031,CA3615911869620170829,34C1BA5F-65D8-4BA8-9A44-BC930B668F5A,PIER,Wildfire,10007974,MTBS,Extended,36626,36.122,-118.708,2017-08-29,804203520160816,804203520180721,,-39,32,-970,-150,35,315,600,GeoMAC perimeter modified,2017
-122.05356525698107,38.52626087080829,CA3849512202520170706,7485E457-FDA2-42C0-9B1D-BB414BB6A36D,WINTER,Wildfire,10007983,MTBS,Initial,2485,38.526,-122.054,2017-07-06,804403320170630,804403320170716,,12,14,-970,-150,80,9999,9999,,2017
-122.22938116229179,38.372781262002135,CA3839112224120171009,83B512CA-F4FF-4B89-86E2-E0C750CEEFBC,ATLAS,Wildfire,10007985,MTBS,Extended,51664,38.364,-122.237,2017-10-09,804403320170716,804403320180719,,-4,26,-970,-150,70,261,490,,2017
-122.48282207332672,38.37857387745838,CA3838712252020171009,7F1284C1-E8A9-46B7-AB74-391571536AB1,NUNS,Wildfire,10007987,MTBS,Extended,56883,38.349,-122.503,2017-10-09,804403320170716,804403320180719,,4,35,-970,-150,70,283,530,Used modified Geomac perimeter.,2017
-118.35393727910973,34.30389673268816,CA3433411833820171205,CC315B2A-9E5B-4333-9FD0-0EAFC15019AD,CREEK,Wildfire,10007994,MTBS,Initial,15833,34.294,-118.352,2017-12-05,804103620171202,804103620171218,,30,32,-970,-150,100,305,600,Used modified GeoMac perimeter.,2017
-118.62310065830856,34.424366845315404,CA3445311858120171205,1FFA91E8-2BA0-4095-9769-B18A5C655101,RYE,Wildfire,10007997,MTBS,Initial,4895,34.43,-118.635,2017-12-05,804103620171202,804103620171218,,64,32,-970,-150,100,420,9999,Used modified GeoMac perimeter.,2017
-121.05124696348503,38.528520052070654,CA3851812110420170726,40F38CA9-CE73-4CA9-95F7-A4B4578710F4,LATROBE INCIDENT,Wildfire,10008003,MTBS,Initial,1589,38.529,-121.048,2017-07-26,804403320170716,804403320170801,,-33,9,-970,-150,50,9999,9999,,2017
-119.46602420792455,34.949010208147214,CA3496111944820170718,5E0922CD-59F0-40AE-B38B-96C556E09B21,HUDSON,Wildfire,10008044,MTBS,Initial,1186,34.948,-119.465,2017-07-18,804203620170718,804203620170819,,-28,11,-970,-150,50,450,9999,Used modified GeoMac perimeter.,2017
-119.95026269695084,34.5300626147908,CA3456711995220170708,26AAFB26-B568-42CA-98A4-BADD7915EF50,WHITTIER  CA-LBOR-001770,Wildfire,10008048,MTBS,Extended,18510,34.535,-119.952,2017-07-08,804203620170616,804203620180603,,-42,28,-970,-150,80,367,680,Used modified GeoMac perimeter.,2017
-121.41098404936488,39.47025456935205,CA3946112141320170707,BE2B8B04-76CA-47CC-AE3F-EE19D3C6BEC5,WALL,Wildfire,10008058,MTBS,Extended,6488,39.463,-121.406,2017-07-07,804403320170630,804403320180719,,-23,30,-970,-150,70,272,510,,2017
-121.27983275762273,39.573421861376424,CA3957512131620170829,6B7515CE-ABB4-4DB4-B334-EBA512C54182,PONDEROSA,Wildfire,10008061,MTBS,Extended,4264,39.578,-121.277,2017-08-29,804403320170716,804403320180719,,-25,26,-970,-150,50,281,540,,2017
-121.37267378448884,39.35795401206798,CA3936812133420171009,EDF386DD-AC40-47A0-95F1-7D9A37B48849,CASCADE,Wildfire,10008064,MTBS,Initial,16155,39.359,-121.375,2017-10-09,804403320171004,804403320171105,,-56,42,-970,-150,50,313,600,Used modified geomac perimeter.,2017
-121.57798422423096,39.587793208700134,CA3958812158520171009,A6C0D694-3E3E-433D-9274-DD6511E70397,CHEROKEE,Wildfire,10008066,MTBS,Initial,8415,39.591,-121.585,2017-10-09,804403320171004,804403320171105,,-50,30,-970,-150,10,298,600,,2017
-122.68346618577705,38.55825955675831,CA3859812261820171009,2C61FF85-6DAA-4958-AB36-7D84DDBDA971,TUBBS,Wildfire,10008069,MTBS,Extended,36981,38.568,-122.68,2017-10-09,804503320170707,804503320180710,,-20,30,-970,-150,70,310,580,,2017
-122.66826054345454,38.9935607450997,CA3900312269020171009,CF0442AA-9C51-4394-A8AA-60E44C18B6C8,SULFUR,Wildfire,10008101,MTBS,Initial,2591,38.992,-122.666,2017-10-09,804403320171004,804503320171027,,-6,27,-970,-150,50,340,650,,2017
-123.21071834157053,39.33176180707775,CA3931312322020171009,A1C8250D-659A-4D05-AC6F-6A0445D0E237,REDWOOD VALLEY INCIDENT,Wildfire,10008130,MTBS,Extended,36545,39.339,-123.213,2017-10-09,804503320170707,804503320180710,,-19,29,-970,-150,50,281,540,,2017
-122.8821311786413,38.77342711065224,CA3874312290720171009,76684AA7-F35B-4475-AB88-5680B8448865,POCKET,Wildfire,10008135,MTBS,Initial,18691,38.77,-122.883,2017-10-09,804503320161008,804503320171027,,2,33,-970,-150,50,367,700,,2017
-117.1133250212012,33.9912818741525,CA3398111711620170902,B7BEE8F5-95EA-4797-A23C-6D09942A9DC8,PALMER,Wildfire,10008141,MTBS,Extended,4148,33.991,-117.121,2017-09-02,804003620170821,804003620180723,,31,24,-970,-150,100,210,330,Used perimeter from previous Initial Assessment mapping.,2017
-119.2863751247062,34.45009271480242,CA3442911910020171205,943D8086-7DF4-47C7-BB98-A358E962667E,THOMAS,Wildfire,10008148,MTBS,Extended,281982,34.459,-119.303,2017-12-04,804203620170616,804203620180619,,6,32,-970,-150,100,300,700,Used modified GeoMac perimeter.,2017
-120.27584621813297,34.970151391505176,CA3502012029920170706,08D1626D-4EBA-47C0-ABBE-878DE60CA985,ALAMO,Wildfire,10008404,MTBS,Extended,29256,34.96,-120.288,2017-07-06,804203620170429,804203620180502,,59,22,-970,-150,100,310,640,Used modified GeoMac perimeter.,2017
-118.38133095724648,35.764800069487585,CA3575611840320170901,19EEA544-2FCA-4D65-AA71-3612BEF4C529,CALDWELL,Wildfire,10008723,MTBS,Initial,1518,35.765,-118.381,2017-09-01,804103520170812,804103520170913,,2,15,-970,-150,50,280,500,,2017
-118.64340804483642,35.52074598471365,CA3553111864820170730,3D1C4E09-C809-4D05-BD5C-5D67ABC33449,GARDEN,Wildfire,10008730,MTBS,Initial,1481,35.518,-118.645,2017-07-30,804103520170727,804103520170812,,12,17,-970,-150,50,500,9999,,2017
-118.57163444688334,35.584285871423575,CA3557211858220170618,FFB2F550-7748-45D7-B475-B7C1D9E45BD1,HIGHWAY,Wildfire,10009026,MTBS,Initial,1692,35.586,-118.574,2017-06-18,804103520160622,804103520170625,,42,25,-970,-150,100,430,9999,,2017
-118.79242639847077,35.38249259370671,CA3539711882220170630,3903FC9A-C644-4B78-AB92-B7644ADC7C34,TARINA,Wildfire,10009029,MTBS,Initial,1257,35.385,-118.793,2017-06-30,804103520170625,804103520170711,,-17,6,-970,-150,50,9999,9999,,2017
-118.29629253809173,36.24697424548405,CA3624711830320170803,D10D6A3B-24F3-4A3D-A635-3F9029A1E766,INDIAN,Wildfire,10009053,MTBS,Extended,2448,36.25,-118.292,2017-08-03,804103520170625,804103520180628,,-12,35,-970,-150,50,324,650,,2017
-118.48191014871908,36.270707764652606,CA3627011849820170925,50FA1033-C653-479F-8661-4647D0B25CB8,LION,Wildfire,10009055,MTBS,Extended,18576,36.285,-118.471,2017-09-25,804103520170625,804103520180628,,-33,26,-970,-150,50,280,550,,2017
-120.27489192482824,36.0569286348515,CA3606812023620170420,07350DF1-6840-43EC-9A46-08EEBCA6DE6E,JAYNE,Wildfire,10009120,MTBS,Extended,4676,36.061,-120.274,2017-04-20,804303520160519,804303520170522,,-83,35,-970,-150,-40,220,9999,,2017
-120.39827707458453,36.07132505007824,CA3611812036120170518,DCA885EE-24DB-4A66-9C51-CE5FD3F8ABA5,ELM 2,Wildfire,10009174,MTBS,Initial,10765,36.075,-120.405,2017-05-18,804303520160519,804303520170522,,-53,30,-970,-150,-10,320,9999,,2017
-120.48135192399701,35.40570003935109,CA3539712049820170626,6173D340-9000-46A7-AFC1-037AC8D622C7,HILL,Wildfire,10009177,MTBS,Initial,1900,35.405,-120.481,2017-06-26,804303520170623,804303520180626,,38,33,-970,-150,100,430,9999,,2017
-121.23468990866785,35.915187543527644,CA3595812127020170629,42CDBF1C-F329-4113-8A32-4CD91F228043,BULL ROCK,Unknown,10009282,MTBS,Initial,1160,35.911,-121.237,2017-06-29,804303520170623,804303520170709,,18,33,-970,-150,100,9999,9999,,2017
-120.4639160547364,36.2076575433103,CA3622112046120170703,BC12DAD9-C86B-4350-B121-E07B4472A535,DERRICK,Wildfire,10009286,MTBS,Initial,1613,36.207,-120.464,2017-07-03,804303520170623,804303520170709,,-2,18,-970,-150,50,340,9999,,2017
-120.67425883693929,35.77760790385938,CA3579412067920170709,52113B52-EA29-43B6-A570-30BE63AAEFF7,PARKFIELD,Wildfire,10009288,MTBS,Initial,1871,35.778,-120.674,2017-07-09,804303520170623,804303520170725,,-15,17,-970,-150,50,9999,9999,,2017
-120.50059962179648,36.021191804180916,CA3603212047720170717,CB79ECA4-2FBA-46CB-A5B5-AF1EE6AE5292,PARK,Wildfire,10009289,MTBS,Extended,1792,36.021,-120.499,2017-07-17,804303520170623,804303520180610,,26,46,-970,-150,80,292,540,,2017
-122.47241387244507,38.153412972422075,CA3815112243520171009,F570C977-2D96-4BB0-A146-52D1A32FA87D,THIRTY SEVEN,Wildfire,10009360,MTBS,Initial,1773,38.155,-122.474,2017-10-09,804403420171004,804403420171105,,46,20,-970,-150,100,9999,9999,,2017
-119.29182176085256,39.81951732433581,NV3981911931420170620,5CE5C706-49DA-4891-AD34-6C4606976245,HOLLYWOOD,Wildfire,10009457,MTBS,Initial,5301,39.821,-119.292,2017-06-20,804303220160620,804303220170623,,-3,9,-970,-150,25,320,9999,,2017
-119.56385205299928,38.660380601436245,CA3861911955720170829,9F58A1D2-8605-46CC-A3D9-ABB9CE3547DD,SLINKARD,Wildfire,10009461,MTBS,Initial,8814,38.659,-119.571,2017-08-29,804303320170826,804303320170911,,-18,14,-970,-150,40,320,650,,2017
-118.3689931108561,36.09520493575639,CA3609911841220170624,3AF7DC31-EC39-4B35-A694-9ECC027A5D1C,SCHAEFFER,Wildfire,10009482,MTBS,Extended,16100,36.096,-118.365,2017-06-24,804103520170625,804103520180628,,-47,18,-970,-150,50,250,420,,2017
-118.31469363185151,34.22908431679006,CA3429511836120170901,B6021476-E90C-4F69-A658-39A72824A3EC,LA TUNA,Wildfire,10011251,MTBS,Extended,7035,34.23,-118.316,2017-09-01,804103620170711,804103620180714,,4,24,-970,-150,100,200,350,Used modified GeoMac perimeter.,2017
-123.60083672051694,41.7358203697848,CA4178612347520170812,E9199515-41A1-4AED-8179-D7D181FA7395,OAK,Wildfire,10011282,MTBS,Extended,95692,41.747,-123.58,2017-08-12,804603120170714,804603120180701,,11,17,-970,-150,50,356,680,,2017
-121.18177965480811,35.927370844361974,CA3594712117020170605,A7D3BCFF-3903-48EE-8064-0C3CBB95B5FA,RANGE,Wildfire,10011474,MTBS,Initial,2088,35.925,-121.181,2017-06-05,804303520170522,804303520170607,,1,41,-970,-150,60,330,9999,,2017
-117.29063517325366,33.98140489959383,CA3398311730820170813,7E2B3024-7D41-4C29-A973-3488AFEFC85D,BLAINE,Wildfire,10011611,MTBS,Initial,1117,33.984,-117.29,2017-08-13,804003620170720,804003620170821,,4,24,-970,-150,50,400,9999,,2017
-119.52808555160911,39.59771038767412,NV3958711968320170703,47CF7532-8B84-43EF-9D96-0D6592F902C6,EARTHSTONE,Wildfire,10028886,MTBS,Initial,35305,39.591,-119.517,2017-07-03,804303320160706,804303220170709,,-21,17,-970,-150,50,300,9999,,2017
-119.66375730902183,39.53612877161014,NV3953511969420160706,665E9100-238C-421D-8934-332AF7A32913,S FIRE,Wildfire,26533,MTBS,Initial,2659,39.535,-119.661,2016-07-06,804303220160706,804303220160722,,4,6,-970,-150,50,259,500,,2016
-119.39636852790407,39.51430911034504,NV3954111948520160721,C141F159-21AF-4440-A271-E85F6AA6B080,SHOOTING RANGE,Wildfire,26534,MTBS,Initial,1548,39.515,-119.397,2016-07-21,804303220160706,804303220160722,,7,8,-970,-150,50,280,9999,,2016
-119.89676128314304,39.873636980593936,NV3986511990220160729,4BAAA7E1-7BC0-4C01-8647-9ECB6549117F,ROCK,Wildfire,26537,MTBS,Initial,2387,39.871,-119.896,2016-07-29,804303220160722,804303220160807,,-4,6,-970,-150,50,310,9999,,2016
-119.84392795466398,40.04581208358736,NV4004911989320160729,20657BF9-F511-48E4-802C-4AD1ABD1F18D,ANDERSON,Wildfire,26538,MTBS,Initial,15346,40.044,-119.836,2016-07-29,804303220160722,804303220160807,,-6,10,-970,-150,50,243,470,,2016
-119.6076338429629,40.824474903611424,NV4081011964820160730,4261AFD9-4233-427E-B658-4731FD43AC17,POODLE,Wildfire,26540,MTBS,Initial,6587,40.827,-119.609,2016-07-30,804303220160722,804303220160823,,2,13,-970,-150,50,320,9999,,2016
-119.90872493488583,40.007796317490175,NV4002011992720160729,EBB9101D-B439-4E92-A784-34BB1B5DE029,SAGE,Wildfire,26541,MTBS,Initial,4014,40.007,-119.901,2016-07-28,804303220160722,804303220160807,,10,10,-970,-150,50,249,480,,2016
-119.93688292897303,39.925459553365116,NV3992511994620160729,9C6C5DE8-F96D-4D71-9556-B6AED79948AE,SEVEN LAKES,Wildfire,26542,MTBS,Initial,3104,39.929,-119.932,2016-07-28,804303220160722,804303220160807,,-11,8,-970,-150,50,360,9999,,2016
